ID,英文詞彙,中文詞彙,更新日期
21414589,tailed pepper,尾胡椒,2026-08-07
21414590,tajine,塔吉锅,2026-08-07
21414591,tamarillo,树番茄,2026-08-07
21414592,tamarind,罗望子果,2026-08-07
21414593,tammy,布筛,2026-08-07
21414594,tangelo,橘柚；汤纪罗柚,2026-08-07
21414595,tangerine,红柑；红橘,2026-08-07
21414596,tangleberry,美东越橘,2026-08-07
21414597,tangors,橘橙,2026-08-07
21414598,tankage,骨肉杂,2026-08-07
21414599,tannic acid,鞣酸；单宁酸,2026-08-07
21414600,tannins,单宁；鞣质,2026-08-07
21414601,tansy,菊蒿；艾菊,2026-08-07
21414602,tapeworm,绦虫,2026-08-07
21414603,tapioca,树薯；木薯,2026-08-07
21414604,tapioca-macaroni,树薯通心粉,2026-08-07
21414605,taramira oil,芝麻菜籽油,2026-08-07
21414606,taro,芋；芋头,2026-08-07
21414607,tarpon,海鲢,2026-08-07
21414608,tart,水果小馅饼；塔饼,2026-08-07
21414609,tartar,酒石,2026-08-07
21414610,tartar sauce,塔塔酱,2026-08-07
21414611,tartare,鞑靼料理,2026-08-07
21414612,tartaric acid,酒石酸,2026-08-07
21414613,tartrazine,酒石黄；食用黄色四号,2026-08-07
21414614,taste buds,味蕾,2026-08-07
21414615,tatsoi,塔菜,2026-08-07
21414616,taurine,牛磺酸；胺基乙磺酸,2026-08-07
21414617,taurocholic acid,牛胆酸,2026-08-07
21414618,T-bone steak,丁骨牛排,2026-08-07
21414619,teaseed oil,茶籽油,2026-08-07
21414620,teff,画眉草；知风草,2026-08-07
21414621,Teflon,聚四氟乙烯；特夫纶；铁氟龙,2026-08-07
21414622,tempeh,天贝,2026-08-07
21414623,tempura,天妇罗；油炸物,2026-08-07
21414624,tenderizer,嫩化剂；嫩化器,2026-08-07
21414625,tenderloin,里脊肉,2026-08-07
21414626,tenderometer,嫩度计,2026-08-07
21414627,tenesmus,里急后重,2026-08-07
21414628,tenosynovitis,腱鞘炎,2026-08-07
21414629,tenuate,安非拉酮,2026-08-07
21414630,tequila,龙舌兰酒,2026-08-07
21414631,teratogen,畸胎发生；畸形发生,2026-08-07
21414632,terpeneless oil,无萜烯油,2026-08-07
21414633,terpenes,萜类,2026-08-07
21414634,terrine,陶罐食品,2026-08-07
21414635,test meal,试验餐；试验饲料,2026-08-07
21414636,testa,外种皮；种壳,2026-08-07
21414637,tetany,抽搐,2026-08-07
21414638,tetracyclines,四环素类,2026-08-07
21414639,tetraenoic acid,四烯酸,2026-08-07
21414640,tetrahydrofolate,四氢叶酸,2026-08-07
21414641,tetramine poisoning,四亚甲基二砜四胺中毒,2026-08-07
21414642,tetrodontin poisoning,河豚毒素中毒,2026-08-07
21414643,tetrodotoxin,河豚毒素,2026-08-07
21414644,texture,质地,2026-08-07
21414645,texture profile,质地剖面,2026-08-07
21414646,textured soya protein,组织化大豆蛋白,2026-08-07
21414647,textured vegetable protein,组织化植物蛋白,2026-08-07
21414648,thaumatin,索马甜,2026-08-07
21414649,the Diagnostic and Statistical Manual of Mental Disorders (DSM),精神疾病诊断与统计手册,2026-08-07
21414650,The Food and Nutrition Science Alliance (FANSA),食品与营养科学联盟,2026-08-07
21414651,The retinoid X receptor (RXR),类视黄酸 X 受体,2026-08-07
21414652,theaflavins,茶黄素,2026-08-07
21414653,theanine,茶胺酸,2026-08-07
21414654,theine,茶碱；生佥；咖啡因,2026-08-07
21414655,theobromine,可可豆碱,2026-08-07
21414656,theophylline,茶碱；生佥,2026-08-07
21414657,therapeutic diet,治疗性饮食,2026-08-07
21414658,thermic effect of food,食物热效应,2026-08-07
21414659,thermic effect of food (TEF),食物热效应,2026-08-07
21414660,thermization,热处理,2026-08-07
21414661,thermoduric,耐热的,2026-08-07
21414662,thermogenesis,生热作用,2026-08-07
21414663,thermogenetic flavour,热成风味,2026-08-07
21414664,thermogenic drugs,产热药物,2026-08-07
21414665,thermogenin,产热素,2026-08-07
21414666,thermophiles,嗜高温菌,2026-08-07
21414667,thermoplastic starch,热塑性淀粉,2026-08-07
21414668,thiabendazole,噻苯唑,2026-08-07
21414669,thiamin,硫胺；维生素B1,2026-08-07
21414670,thiaminase,硫胺素酶,2026-08-07
21414671,thiamine,硫胺；维生素B1,2026-08-07
21414672,thiazole,噻唑,2026-08-07
21414673,thiazolidinediones (TZDs) ,噻唑烷二酮类,2026-08-07
21414674,thiobarbituric acid reactive substances (TBARS),硫代巴比妥酸反应物,2026-08-07
21414675,thiobarbituric acid reactive value (TBAR value),硫代巴比妥酸反应值,2026-08-07
21414676,thiobarbituric acid value (TBA value) ,硫代巴比妥酸价,2026-08-07
21414677,thioctic acid,硫辛酸；类脂酸,2026-08-07
21414678,thiophenes,噻吩,2026-08-07
21414679,thixotropy,触变性；剪稀性,2026-08-07
21414680,Thousand Island dressing,千岛沙拉酱,2026-08-07
21414681,threadfin bream ,金线鲷,2026-08-07
21414682,threonine,羟丁胺酸；苏胺酸,2026-08-07
21414683,thrombin,凝血酶,2026-08-07
21414684,thrombokinase,凝血激酶,2026-08-07
21414685,thrombosis,血栓形成；血栓症,2026-08-07
21414686,thromboxane,血栓素；血栓恶烷,2026-08-07
21414687,thrombus,血栓,2026-08-07
21414688,thuricide,苏力菌生物农药,2026-08-07
21414689,thyme,百里香；麝香草；瑞香草,2026-08-07
21414690,thymidine,胸苷,2026-08-07
21414691,thymonucleic acid,胸腺核酸,2026-08-07
21414692,thymus,胸腺,2026-08-07
21414693,thyrodoxin reductase,甲状腺素还原酶,2026-08-07
21414694,thyroglobulin,甲状腺球蛋白,2026-08-07
21414695,thyroid hormones,甲状腺素,2026-08-07
21414696,thyroid stimulating hormone (TSH),促甲状腺激素,2026-08-07
21414697,thyrotoxicosis,甲状腺毒症,2026-08-07
21414698,thyroxine,甲状腺素,2026-08-07
21414699,tierce,大桶；桶 {单位},2026-08-07
21414700,tiger nut,虎坚果,2026-08-07
21414701,tikka,印度烤肉串,2026-08-07
21414702,tilapia,吴郭鱼；台湾鲷,2026-08-07
21414703,tilefish,马头鱼,2026-08-07
21414704,timbale,饼模,2026-08-07
21414705,tin,锡；镀锡铁皮；马口铁皮；罐；罐头；面包烤模,2026-08-07
21414706,tiramisù,提拉米苏,2026-08-07
21414707,tisane,花草茶,2026-08-07
21414708,toad-in-the-hole,裹香肠面包,2026-08-07
21414709,tocino,腌猪肉,2026-08-07
21414710,tocol,生育酚,2026-08-07
21414711,tocopherol,生育酚,2026-08-07
21414712,tocopheronic acid,生育酸,2026-08-07
21414713,tocotrienol,生育三烯酚,2026-08-07
21414714,toddy,热调酒,2026-08-07
21414715,toddy palm,糖棕,2026-08-07
21414716,toffee,太妃糖,2026-08-07
21414717,tofu,豆腐,2026-08-07
21414718,tofu skin,豆皮,2026-08-07
21414719,Tokay,托凯酒,2026-08-07
21414720,tomatillo,黏果酸浆,2026-08-07
21414721,tomato,番茄,2026-08-07
21414722,toned milk,调和乳；调整乳,2026-08-07
21414723,tonic water,通宁水；微苦气泡水,2026-08-07
21414724,Tonka bean,东加豆；零陵香豆,2026-08-07
21414725,tooth-friendly sweets,牙齿友善糖,2026-08-07
21414726,topside,牛后腿内侧肉,2026-08-07
21414727,torte,大蛋糕；多层蛋糕,2026-08-07
21414728,tortilla,玉米薄饼,2026-08-07
21414729,Torulopsis,球拟酵母,2026-08-07
21414730,total body electrical conductivity (TOBEC),全身电导率,2026-08-07
21414731,total energy expenditure (TEE),总能量消耗,2026-08-07
21414732,total iron binding capacity (TIBC),总铁结合力,2026-08-07
21414733,total parenteral nutrition,全静脉营养,2026-08-07
21414734,total parenteral nutrition (TPN),全肠外营养,2026-08-07
21414735,tournedos,菲力牛排,2026-08-07
21414736,tourte,法式派,2026-08-07
21414737,toxic oil syndrome,毒性油症候群,2026-08-07
21414738,Toxoplasma gondii,弓虫,2026-08-07
21414739,trabecular bone,横条骨,2026-08-07
21414740,trace elements,微量元素,2026-08-07
21414741,trace minerals,微量矿物质,2026-08-07
21414742,traceability,溯源性,2026-08-07
21414743,TRAde Control and Expert System (TRACES),贸易管制专家系统,2026-08-07
21414744,tragacanth,黄蓍胶,2026-08-07
21414745,traife,非犹太洁食,2026-08-07
21414746,transaminase,转胺酶,2026-08-07
21414747,transaminase activation test,转胺酶活化试验,2026-08-07
21414748,transamination,转胺作用,2026-08-07
21414749,transcalciferin,转钙化醇,2026-08-07
21414750,transcobalamin,转钴胺素,2026-08-07
21414751,transcription,转录,2026-08-07
21414752,transcriptome,总转录体,2026-08-07
21414753,transcriptomics,转录体学,2026-08-07
21414754,transduction,转导,2026-08-07
21414755,transesterification,转酯作用,2026-08-07
21414756,trans-fatty acids,反式脂肪酸,2026-08-07
21414757,transferrin,运铁蛋白,2026-08-07
21414758,transgenic,基因转殖,2026-08-07
21414759,transglutaminase,转麸醯胺酶,2026-08-07
21414760,transient ischaemic attack (TIA),暂时性脑缺血发作,2026-08-07
21414761,transketolase test,转酮酶测试,2026-08-07
21414762,translation,转译,2026-08-07
21414763,trassi,虾酱,2026-08-07
21414764,treacle,蔗糖蜜；糖蜜,2026-08-07
21414765,trehalose,海藻糖,2026-08-07
21414766,trematodes,吸虫,2026-08-07
21414767,trencher,砧板,2026-08-07
21414768,triacetin,三醋酸甘油酯,2026-08-07
21414769,triacylglycerol,三酸甘油酯,2026-08-07
21414770,triacylglycerol-rich lipoproteins (TRL),富含三酸甘油酯脂蛋白,2026-08-07
21414771,Trichinella spiralis,旋毛虫,2026-08-07
21414772,trichinosis,旋毛虫症,2026-08-07
21414773,trichlorogalactosucrose,三氯半乳蔗糖,2026-08-07
21414774,Trichoderma reesei,里氏木霉,2026-08-07
21414775,trichothecenes,单端孢霉烯 ,2026-08-07
21414776,trifle,乳脂松糕,2026-08-07
21414777,triglyceride,三酸甘油酯,2026-08-07
21414778,triglyceride (TG),三酸甘油脂,2026-08-07
21414779,trigonelline,葫芦巴𭺷,2026-08-07
21414780,tri-iodothyronine,三碘甲状腺素,2026-08-07
21414781,trimethylamine,三甲胺,2026-08-07
21414782,trioses,丙糖；三碳糖,2026-08-07
21414783,tripe,瘤胃壁,2026-08-07
21414784,tripeptide,三肽,2026-08-07
21414785,triticale,黑小麦,2026-08-07
21414786,trockenbeerenauslese,贵腐甜酒,2026-08-07
21414787,Trolox,水溶性维生素 E,2026-08-07
21414788,tropical oils,热带油,2026-08-07
21414789,tropical sprue,热带口炎性腹泻；热带脂肪泻,2026-08-07
21414790,tropomyosin,原肌凝蛋白,2026-08-07
21414791,troponin,肌钙蛋白,2026-08-07
21414792,trout,鳟,2026-08-07
21414793,truffle,松露,2026-08-07
21414794,trypsin,胰蛋白酶,2026-08-07
21414795,trypsin inhibitor,胰蛋白酶剂,2026-08-07
21414796,trypsinogen,胰蛋白酶原,2026-08-07
21414797,tryptamine,色胺,2026-08-07
21414798,tryptophan,色胺酸,2026-08-07
21414799,tubby mouse,肥胖鼠,2026-08-07
21414800,tube feeding,管喂食,2026-08-07
21414801,tuber,块茎,2026-08-07
21414802,tuberculin test of milk,生乳结核菌试验,2026-08-07
21414803,tumor necrosis factor-α (TNF-α),肿瘤坏死因子-α,2026-08-07
21414804,tumour necrosis factor-α (TNF-α),肿瘤坏死因子-α,2026-08-07
21414805,tumour suppressor genes,肿瘤抑制基因,2026-08-07
21414806,tun,酒桶；啤酒发酵桶,2026-08-07
21414807,tuna,鲔鱼,2026-08-07
21414808,tuna fish,鲔鱼,2026-08-07
21414809,turbinado sugar,未精炼蔗糖,2026-08-07
21414810,turbot,大比目鱼,2026-08-07
21414811,turkey,火鸡,2026-08-07
21414812,Turkish delight,土耳其软糖,2026-08-07
21414813,Turkish taffy,土耳其太妃糖,2026-08-07
21414814,turmeric,姜黄,2026-08-07
21414815,turnip,芜菁；大头菜,2026-08-07
21414816,turnover,转换；周转,2026-08-07
21414817,turrón,杜隆糖,2026-08-07
21414818,turtle,龟；海龟；玳瑁；甲鱼；鳖；团鱼,2026-08-07
21414819,tusk,獠牙,2026-08-07
21414820,tutti-frutti,水果丁霜淇淋；蜜饯丁霜淇淋；水果丁糖果；蜜饯丁糖果,2026-08-07
21414821,Tweens,亲水性非离子型表面活性剂,2026-08-07
21414822,tyramine,酪胺,2026-08-07
21414823,tyrosinase,酪胺酸酶,2026-08-07
21414824,tyrosine,酪胺酸,2026-08-07
21414825,ubiquinone,泛醌,2026-08-07
21414826,ubiquitin,泛素,2026-08-07
21414827,udo,日本芦笋,2026-08-07
21414828,udon,乌龙面,2026-08-07
21414829,ugli,柚橘,2026-08-07
21414830,Uji tea,宇治茶,2026-08-07
21414831,UK reference nutrient intakes,英国参考营养摄入量,2026-08-07
21414832,ulcer,溃疡,2026-08-07
21414833,ulcerative colitis,溃疡性结肠炎,2026-08-07
21414834,ullage,未装满空量,2026-08-07
21414835,ultra high temperature sterilization (UHT),超高温灭菌法,2026-08-07
21414836,ultrafiltration,超过滤；超微过滤,2026-08-07
21414837,ultrahigh temperature sterilization (UHT sterilization),超高温灭菌,2026-08-07
21414838,ultra-high-temperature milk (UHT milk),超高温灭菌乳,2026-08-07
21414839,ultra-pasteurization,超高温瞬间杀菌,2026-08-07
21414840,ultrasonic homogenizer,超音波均质机,2026-08-07
21414841,ultra-trace minerals,超微量矿物质,2026-08-07
21414842,ultraviolet irradiation (UV irradiation) ,紫外线照射,2026-08-07
21414843,umami,鲜味,2026-08-07
21414844,umbles,内脏 {兽类},2026-08-07
21414845,unavailable carbohydrate,不可被消化的碳水化合物,2026-08-07
21414846,uncoupling protein,去偶联蛋白,2026-08-07
21414847,unesterified fatty acids (UFA),非酯化脂肪酸,2026-08-07
21414848,United States Recommended Dietary Allowances (USRDA),美国每日营养素建议摄取量,2026-08-07
21414849,universal product code,通用商品编码,2026-08-07
21414850,unleavened bread,无发酵面包,2026-08-07
21414851,unpolished rice,糙米,2026-08-07
21414852,unsaponifiable,不皂化物,2026-08-07
21414853,unsaturated fat,不饱和脂肪,2026-08-07
21414854,unsaturated fatty acids (UFA),不饱和脂肪酸,2026-08-07
21414855,uperization,高压蒸汽喷射杀菌法,2026-08-07
21414856,upside-down cake,翻转蛋糕,2026-08-07
21414857,urd bean,吉豆；黒绿豆,2026-08-07
21414858,urea,尿素；脲,2026-08-07
21414859,urethane,脲烷；胺甲酸乙酯,2026-08-07
21414860,uric acid,脲酸,2026-08-07
21414861,urticaria,荨麻疹；风疹块,2026-08-07
21414862,US Department of Agriculture (USDA),美国农业部,2026-08-07
21414863,US/Canadian recommended dietary allowances and acceptable intakes,美加膳食营养素参考摄取量,2026-08-07
21414864,vac-ice process,真空冷冻法,2026-08-07
21414865,valerian,缬草,2026-08-07
21414866,valine,缬胺酸,2026-08-07
21414867,valzin,甜精；甘素,2026-08-07
21414868,vanadium,钒,2026-08-07
21414869,vanilla,香草,2026-08-07
21414870,vanilla sugar,香草糖,2026-08-07
21414871,vanillin,香草精,2026-08-07
21414872,Variant Creutzfeldt-Jakob disease (Vcjd),变异型库贾氏病,2026-08-07
21414873,variety meat,杂碎肉,2026-08-07
21414874,vasoactive intestinal peptide,血管活性肠肽,2026-08-07
21414875,vasoconstriction,血管收缩,2026-08-07
21414876,vasodilatation,血管扩张,2026-08-07
21414877,veal,小牛肉,2026-08-07
21414878,vegans,纯素主义者,2026-08-07
21414879,vegeburger,素汉堡,2026-08-07
21414880,vegetable butter,蔬菜调和奶油,2026-08-07
21414881,vegetable oyster,婆罗门参；西洋牛蒡,2026-08-07
21414882,vegetable pepsin,植物性蛋白酶,2026-08-07
21414883,vegetable rennet,植物性凝乳酶,2026-08-07
21414884,vegetable spaghetti,蔬菜义大利面,2026-08-07
21414885,vegetables,蔬菜,2026-08-07
21414886,vegetarians,素食者,2026-08-07
21414887,velouté sauce,白酱,2026-08-07
21414888,venison,鹿肉,2026-08-07
21414889,verbascose,毛蕊花糖,2026-08-07
21414890,verbena,马鞭草,2026-08-07
21414891,verjuice,青葡萄汁,2026-08-07
21414892,vermicelli,义大利细面条；义大利细面,2026-08-07
21414893,vermouth,香艾酒,2026-08-07
21414894,vervain,马鞭草,2026-08-07
21414895,Verveine du Velay,一种草药利口酒,2026-08-07
21414896,very low energy diet (VLED),极低热量饮食,2026-08-07
21414897,very low-density lipoprotein,极低密度脂蛋白,2026-08-07
21414898,very low-density lipoprotein (VLDL),极低密度脂蛋白,2026-08-07
21414899,vetch,巢菜；野豌豆,2026-08-07
21414900,Vibrio spp.,弧菌属,2026-08-07
21414901,vichyssoise,奶油浓汤,2026-08-07
21414902,vicine,蚕豆嘧啶葡糖苷,2026-08-07
21414903,Vienna bread,维也纳面包,2026-08-07
21414904,vin classé,分级葡萄酒,2026-08-07
21414905,vin espinach,皇宫菜,2026-08-07
21414906,vinegar,醋,2026-08-07
21414907,viniculture,葡萄栽培,2026-08-07
21414908,vinification,水果酒酿制,2026-08-07
21414909,viosterol,维生素D2；活化麦角固醇,2026-08-07
21414910,virulence,毒性；致病力；毒力,2026-08-07
21414911,virus,病毒,2026-08-07
21414912,viscera,内脏,2026-08-07
21414913,viscometer,黏度计,2026-08-07
21414914,viscosity,黏度,2026-08-07
21414915,visfatin,内脏脂肪素,2026-08-07
21414916,visual pigment,视色素,2026-08-07
21414917,vitamer,维生素异构物,2026-08-07
21414918,vitamin,维生素,2026-08-07
21414919,vitamin A,维生素A,2026-08-07
21414920,vitamin A toxicity,维生素A中毒,2026-08-07
21414921,vitamin A2,维生素A2,2026-08-07
21414922,vitamin B complex,维生素B群；复合维生素B,2026-08-07
21414923,vitamin B1,维生素B1,2026-08-07
21414924,vitamin B1 dependency syndrome,维生素B1缺乏症,2026-08-07
21414925,vitamin B12,维生素B12,2026-08-07
21414926,vitamin B13,维生素B13,2026-08-07
21414927,vitamin B14,维生素B14,2026-08-07
21414928,vitamin B15,维生素B15,2026-08-07
21414929,vitamin B16,维生素B16,2026-08-07
21414930,vitamin B17,维生素B17,2026-08-07
21414931,vitamin B2,维生素B2,2026-08-07
21414932,vitamin B3,维生素B3,2026-08-07
21414933,vitamin B4,维生素B4,2026-08-07
21414934,vitamin B5,维生素B5,2026-08-07
21414935,vitamin B6,维生素B6,2026-08-07
21414936,vitamin B6 dependency syndrome,维生素B6缺乏症,2026-08-07
21414937,vitamin B6 toxicity,维生素B6中毒,2026-08-07
21414938,vitamin BT,左旋肉碱,2026-08-07
21414939,vitamin Bw,生物素,2026-08-07
21414940,vitamin C,维生素C,2026-08-07
21414941,vitamin D,维生素D,2026-08-07
21414942,vitamin D resistant rickets,抗维生素D性佝偻病,2026-08-07
21414943,vitamin D toxicity,维生素D毒性；维生素D中毒,2026-08-07
21414944,vitamin E,维生素E,2026-08-07
21414945,vitamin K,维生素K,2026-08-07
21414946,vitamin K deficiency bleeding (VKDB),维生素 K 缺乏性出血,2026-08-07
21414947,vitamin P,维生素P,2026-08-07
21414948,vitaminoids,类维生素,2026-08-07
21414949,viticulture,葡萄栽培学,2026-08-07
21414950,vodka,伏特加,2026-08-07
21414951,vodkatini,伏特加马丁尼,2026-08-07
21414952,volatile fatty acid,挥发性脂肪酸,2026-08-07
21414953,volatile organic compounds (VOC),挥发性有机化合物,2026-08-07
