ID,英文詞彙,中文詞彙,更新日期
21379481,opponent batting average (OBA),被打击率,
21379482,order from the water ,命令退场,
21379483,organisational delegates,筹委会代表,
21379484,orientation tour,场馆导览,
21379485,origin  ,起点,
21379486,original pentathlon,原始五项{古代奥运},
21379487,orthotic ,矫正辅具,
21379488,out-of-competition(OOC),会外赛,
21379489,out-of-play position,非比赛中的石壶位置,
21379490,outside in,由外向内守；内旋{冰壶},
21379491,outside mark ,二米线防守法,
21379492,outside shoting,外围投篮,
21379493,outurn area,缓冲区,
21379494,over (call),球越过该防守者{喊},
21379495,overhead pass,头顶传球,
21379496,overhead shot,头上投篮,
21379497,overspeed,超速,
21379498,own goal line ,本方球门线,
21379499,Pacific-Asia Curling Championships (PACC),亚太区冰壶锦标赛,
21379500,paddle,桨,
21379501,paddleboard ,立桨冲浪板,
21379502,paddling,划水,
21379503,paddling interference,划水干扰,
21379504,pads,护具,
21379505,paint ,禁区,
21379506,palming the ball,低拍传球,
21379507,parallel competition,平行赛,
21379508,parallel giant slalom,平行大回转,
21379509,parallel skiing,平行滑雪,
21379510,parallel stop,双足停止,
21379511,partnie drag,拖带练习,
21379512,party ball (call),防守球员拦截球{喊},
21379513,pass and go,传动,
21379514,pass and go drill ,一传练习,
21379515,pass out ,由球门后传球入场,
21379516,pass over ,传过头,
21379517,pass under pressure,在压力下传球,
21379518,passed trial,跳过{田径},
21379519,passing ,传球动作,
21379520,passing angle ,传球角度,
21379521,passing attack ,传球进攻,
21379522,passing game ,传球练习,
21379523,passing line ,传球路线,
21379524,passing machine ,向前传球的球员,
21379525,passive play,消极比赛,
21379526,"patello femoral  syndromes,{=PFS}",髌骨股骨症候群,
21379527,penalties shoot out,点球大战,
21379528,penalty spot,罚球点,
21379529,penalty zone,惩罚区{田径竞走},
21379530,pentathlon world ranking ,现代五项国际排名 ,
21379531,percentage defence ,机遇率防守法,
21379532,perfections,b-boy最好的动作,
21379533,performativity,表演性,
21379534,perimeter of zone ,区域联防圈,
21379535,periosteum  ,骨膜,
21379536,persistent foul play ,连续犯规,
21379537,personal fouls(PF),犯规次数,
21379538,personal implements,个人器材,
21379539,personal watercraft (PWC) ,个人船只 ,
21379540,personality,个性,
21379541,physical connection,物理连接,
21379542,physical quality ,肢体性,
21379543,pick out,投手牵制出局,
21379544,pick up,开始盯人,
21379545,pin them into the post ,钉在门柱,
21379546,pinched off,被推挤,
21379547,pivot cup,顶点,
21379548,pivot player,策应球员,
21379549,pivot shot,转身投篮,
21379550,pivoting,旋转,
21379551,planter  fasciitis  ,足底筋膜炎,
21379552,plasticine indicator board,橡皮泥显示板,
21379553,plate appearances(PA),打席,
21379554,play field ,球场{水球},
21379555,play on,继续比赛,
21379556,play outside one’s zone,越区比赛,
21379557,play the ball with foot,脚触球,
21379558,play up ,钳制,
21379559,playbook,战术板,
21379560,playing area,一般球员区,
21379561,playing end,得分端,
21379562,playing pool ,球场{水球},
21379563,plugging,扣篮,
21379564,pod,座舱座位,
21379565,point break,定点起浪,
21379566,points ,积分,
21379567,points(PTS) ,总得分,
21379568,pole vault base protector pads ,撑竿跳护垫,
21379569,pole vault base rail base pad  ,撑竿跳基座护垫,
21379570,pole vault box ,撑竿跳插斗,
21379571,pole vault box cover,撑竿跳插斗盖,
21379572,poles,雪杖,
21379573,poling,推杖,
21379574,pool ,水球运动,
21379575,pool balance ,球员分布,
21379576,pop and tip ,颠球,
21379577,pop out,近距飞球出局,
21379578,pop shot ,挑推射门,
21379579,pop shove-it,倒板,
21379580,position(POS),先发位置,
21379581,positioned stone,定位壶,
21379582,positioning,定位,
21379583,post,球柱,
21379584,post event control area,赛后控制区,
21379585,post up,背向单打,
21379586,post-competition testing,赛后抽查,
21379587,"posterior cruciate ligament,{=PCL}",后十字韧带,
21379588,postponement  of the competition,比赛延期,
21379589,post-up,背身单打,
21379590,pour percentage shot ,命中率低的射门,
21379591,powerbridge,继电器,
21379592,powermove,大地板动作,
21379593,precinct of the bath,球场范围,
21379594,pre-event training(PET),赛前练习,
21379595,press center,媒体中心,
21379596,press seating,记者席,
21379597,press tribune,记者室,
21379598,press zone,记者席,
21379599,pressing all-court game,全场紧逼,
21379600,pressing defense,紧迫盯人,
21379601,pressure roll ,下压起动球,
21379602,procedure for EST examination,电子计分靶检查程序,
21379603,procedures for verification of world records,世界纪录证明程序,
21379604,productive,有效进攻,
21379605,pronation ,旋前,
21379606,protected ball possession,保护控球权,
21379607,protected walkway,防护通道,
21379608,protest fee,抗议费,
21379609,protocols,仪轨,
21379610,proximal  ,近端的,
21379611,pump fake ,假动作,
21379612,pumping track,波浪道,
21379613,pursuit,追击；追逐赛,
21379614,quadriceps femoris,股四头肌,
21379615,qualification best,资格赛最佳,
21379616,qualified by performance in field events,表现择优录取 {田径田赛},
21379617,qualified by place in track events,名次择优录取,
21379618,qualified by standard in field events,达标录取 {田径田赛},
21379619,qualified by time in track events,时间择优录取,
21379620,qualifying standards,合格标准,
21379621,quarter ice station ,四分之一冰场,
21379622,quarter-court shot,近投,
21379623,quiver,箭筒,
21379624,r – run scored(R),失分,
21379625,race clothing(RC),比赛服装,
21379626,race director,赛事主任,
21379627,race format,比赛形式,
21379628,race walking events communication system,竞走项目沟通系统,
21379629,raid,进攻,
21379630,raid out of turn,非进攻方进入敌区进攻,
21379631,raider,进攻者,
21379632,rail surfing,板缘冲浪 ,
21379633,random draw,随机抽签,
21379634,range,射程,
21379635,range incident report ,靶场事件报告,
21379636,range officer(RO),靶场裁判,
21379637,ratification,核准,
21379638,realistic entires,不诚实报名之惩罚,
21379639,rear bridges,后桥,
21379640,rear pivot,后转,
21379641,rear suspension,后避震,
21379642,reasonable collision,合理冲撞,
21379643,recaller,召回发令员,
21379644,red card,红卡,
21379645,referee for combined events,全能主裁判,
21379646,referee for the call room,检录裁判长,
21379647,referee for the field events,竞赛裁判长,
21379648,referee for the track events,田赛裁判长,
21379649,referee lounges,裁判休息室,
21379650,referee room,裁判休息室,
21379651,referee throw-up,争球,
21379652,reflip,360度翻板,
21379653,relay competitons,接力赛,
21379654,releases the propelling charge,释放气体,
21379655,repechage round,败部复活赛,
21379656,reserve athlete,候补运动员,
21379657,recovery area,休息区,
21379658,re-start ,重新开始,
21379659,re-surf,重赛,
21379660,retinaculum ,支持带,
21379661,reversing direction,反转方向,
21379662,right of way(ROW),先行权,
21379663,right-handed deliveries,右手投掷者,
21379664,rim ,篮框,
21379665,riser,弓把；桥垫{滑板},
21379666,rosters,轮值表,
21379667,round ,回合,
21379668,r-rim,后圈,
21379669,rts jury,评分室审判委员,
21379670,rts officer(RTSO),评分室职员,
21379671,rub off,摆脱防守者,
21379672,run batted In(RBI),打点,
21379673,run time,跑动时间{射击},
21379674,runner horns,刀片固定架,
21379675,runners,滑行刀片{雪橇},
21379676,running and race walking events,跑步及竞走赛,
21379677,running in shot,跑动投篮,
21379678,running surface,跑道表面,
21379679,running the block,跑动阻拦,
21379680,sac fly out,高飞犠牲打出局,
21379681,sacrifice flies allowed(SFA),牺牲飞球得分,
21379682,sacrifice fly(SF),牺牲飞球,
21379683,sacrifice hit(SH),牺牲触击,
21379684,sacrifice hits allowed(SHA),牺牲触击得分,
21379685,sacrifice out (SAC out),犠牲打出局,
21379686,safe jump,试跳成功,
21379687,safeguarding officer,安保人员,
21379688,safety barrier,安全屏障,
21379689,scoliosis  ,脊柱侧弯,
21379690,scoreboard operator,记分板操作员,
21379691,scoring and results office score notification form(CN),评分室成绩通知表,
21379692,scoring from 360° ,360°得分,
21379693,scoring protests,计分抗议,
21379694,scoring protests time,计分抗议时间,
21379695,scoring rings,计分环,
21379696,scoring system,得分计算,
21379697,seal,检验扣,
21379698,seats,座包,
21379699,second player,第二棒,
21379700,second yellow card,第二次黄牌,
21379701,see you (call),防守者回应{喊},
21379702,semi-press,半场紧逼,
21379703,senior men,成人男子组,
21379704,senior women,成人女子组,
21379705,set shot,原地投篮,
21379706,sex categories,性别分组,
21379707,sheet,冰壶道,
21379708,shift lever  set,变速手把,
21379709,shin splits ,胫骨疼痛,
21379710,shooting angle,射箭角度,
21379711,shooting area,射箭区,
21379712,shooting distance,射击距离,
21379713,shooting rhythm,射击节奏,
21379714,shooting station,射击站,
21379715,shooting table,射击台,
21379716,short snap shooting,短的快射,
21379717,short track,短跑道,
21379718,short turn ,小回转,
21379719,shot blocking,阻绝;断球;抄球 ,
21379720,shot put ring,铅球区,
21379721,shot put stop board,铅球抵指板,
21379722,shoting accuracy ,投篮命中率,
21379723,shoting angle ,投篮角度,
21379724,shoulder freeze,肩定,
21379725,shoulder slide,肩滑,
21379726,shouldering,以肩撞人犯规,
21379727,shove-it,转板,
21379728,shutout(SHO),完封,
21379729,side blinder,遮眼边罩,
21379730,side boards,侧板 ,
21379731,side feed,侧边喂球,
21379732,side line,边线,
21379733,side shot ,体侧射门,
21379734,side slipping,推坡,
21379735,sidearm pass ,侧传,
21379736,sidelines ,边线 ,
21379737,sight,瞄准器,
21379738,silver medal,银牌,
21379739,single elimination,单一淘汰制,
21379740,single sled,单人雪橇,
21379741,single-pivot attack,单中锋进攻,
21379742,sink an opponent,压沉对方,
21379743,sitting Backhand shot ,直体反手射门,
21379744,sitting pass ,直体传球,
21379745,sitting position ,直体姿势,
21379746,sitting shot ,直体射门,
21379747,six forward of fense ,大前锋进攻,
21379748,ski,双版滑雪板,
21379749,ski boots,雪靴,
21379750,ski jumping,跳台滑雪,
21379751,skiathlon,滑雪混合两项赛,
21379752,skid shot,滑弹,
21379753,slap shooting,拍射,
21379754,sled,雪橇,
21379755,sled pod,座舱座位,
21379756,slides,滑行动作,
21379757,sliding under hall,运球时漏球,
21379758,sling shot ,平扫射门,
21379759,slope,坡道,
21379760,slough ,抢回,
21379761,slugging percentage(SLG),长打率,
21379762,small forward,小前锋;3号位置球员,
21379763,snaking ,偷浪,
21379764,snap sweep shooting,快速扫射,
21379765,snowboard,单板滑雪；雪板,
21379766,snowplow / wedge,初级刹车形态,
21379767,snowshoe,雪鞋,
21379768,soft release,轻柔出手{冰壶},
21379769,sole arbuter ,唯一仲裁人,
21379770,solo play,单打,
21379771,soloist ,水球运动员,
21379772,soul,灵魂{霹雳舞},
21379773,sound system,播音系统,
21379774,spare trunk ,备用游泳裤,
21379775,special allowance,特殊宽限,
21379776,specification of implements,器材规格,
21379777,spectator stand,观众席,
21379778,spica ,穗状包扎,
21379779,spider,蜘蛛人,
21379780,spin ,向顺手方转体,
21379781,spinning the ball ,旋转球,
21379782,spirit of curling,冰壶精神,
21379783,splash ,水花,
21379784,spoke,幅条,
21379785,sponsors,赞助者,
21379786,sport information desks,运动资讯中心,
21379787,spotter,海面观察员,
21379788,sprain ,扭伤,
21379789,sprockets,牙盘；齿盘,
21379790,stadion foot race,运动场内竞速跑,
21379791,staggered stance ,交错站位,
21379792,stainless steel ,不锈钢,
21379793,standard oval track,标准椭圆形跑道,
21379794,standard sled,标准雪橇,
21379795,standing back,固定后卫,
21379796,standing long jump,立定跳远,
21379797,standing play ,不机动的战术,
21379798,standing shot,直立射门,
21379799,standing throw ,直立掷球,
21379800,start area,起跑区,
21379801,start assistance,起跑辅助,
21379802,start coordinator,起跑部主任,
21379803,start gate,起跑门,
21379804,start handles,起跑把手,
21379805,start height,起跑高度,
21379806,start information system,起跑资讯系统,
21379807,start is clear,起跑准备完成,
21379808,start leader,起点裁判{雪橇},
21379809,start list,轮次表{射击},
21379810,start numbers,起跑号码 ,
21379811,start ramp,起跑坡道,
21379812,start room,起跑室,
