ID,英文詞彙,中文詞彙,更新日期
21400372,sea excitation force,海浪激振力,2026-05-14
21400373,sea ice,海冰,2026-05-14
21400374,sea pressure,波浪压力；海水压力,2026-05-14
21400375,sea severity,波浪烈度,2026-05-14
21400376,sea-bed diverter,海底分流器,2026-05-14
21400377,seakeeping performance computation,耐海性能计算,2026-05-14
21400378,seakeeping performance index (SPI),操作性能指标,2026-05-14
21400379,seakeeping test tank,耐海性能试验水槽,2026-05-14
21400380,seakeeping variant,耐海性变体,2026-05-14
21400381,sea-swell energy equivalent sea state,浪涌等效海况,2026-05-14
21400382,seaway torsional moment,凌波航行扭矩,2026-05-14
21400383,secondary bond strength,二次接合强度；二次结合强度；二次黏著强度,2026-05-14
21400384,secondary load,第二级负荷；次级负荷,2026-05-14
21400385,secondary response,次级反应,2026-05-14
21400386,secondary structural response,第二级结构反应；次级结构反应,2026-05-14
21400387,section method,剖面法；截面法；切片法,2026-05-14
21400388,sectional box dock,分段箱型浮坞,2026-05-14
21400389,sectional pontoon dock,分段浮箱式浮船坞；分段浮箱式浮坞,2026-05-14
21400390,section-by-section approach,分段法,2026-05-14
21400391,self-propelled mine,自航水雷,2026-05-14
21400392,self-propelled rugged vessel,自推式坚固船；自推式耐用船,2026-05-14
21400393,self-seating sinker,自动布雷锚,2026-05-14
21400394,self-trimming hold,自动匀货舱,2026-05-14
21400395,semitidal dock,半潮闸坞；半感潮式港池,2026-05-14
21400396,sensitive mine,灵敏感应水雷,2026-05-14
21400397,service life margin,使用寿命裕度,2026-05-14
21400398,set-down,下降 {指张力腿平台},2026-05-14
21400399,shaft gland,轴封；轴水密压盖,2026-05-14
21400400,shallow knowledge,浅知识；肤浅知识,2026-05-14
21400401,shallow section ship,浅剖面船,2026-05-14
21400402,shaped model,有形模型；形状模型,2026-05-14
21400403,sharp cut-off,锐截止,2026-05-14
21400404,shattering explosive,烈性炸药,2026-05-14
21400405,shear area,剪切面积,2026-05-14
21400406,shear cracking,剪切断裂,2026-05-14
21400407,shear flow loop,剪流回圈,2026-05-14
21400408,shear load,剪切负荷,2026-05-14
21400409,shear loading,剪切负载,2026-05-14
21400410,shear strength,抗剪强度；剪切强度,2026-05-14
21400411,shear yield stress,剪切降伏应力,2026-05-14
21400412,shed load,卸载；减载；截断负荷,2026-05-14
21400413,sheetmetal,金属薄板,2026-05-14
21400414,ship assembly,船舶组装,2026-05-14
21400415,ship datum,船体基准点,2026-05-14
21400416,ship design and producibility,船舶设计与可制造性；船舶设计与生产可行性；船舶设计与可生产性；船舶设计与生产能力,2026-05-14
21400417,ship dimensions,船舶尺寸,2026-05-14
21400418,ship drag,船舶阻力,2026-05-14
21400419,ship electronic countermeasure,船舶电子反制,2026-05-14
21400420,ship electronic defense,船舶电子防御,2026-05-14
21400421,ship electronic jamming,船舶电子干扰,2026-05-14
21400422,ship electrostatic suspended gyro monitor (ESGM),舰载静电陀螺监控器,2026-05-14
21400423,ship formation,舰艇编队,2026-05-14
21400424,ship laser sight,舰载雷射瞄准具,2026-05-14
21400425,ship load,船舶负荷；舰船负荷,2026-05-14
21400426,ship MW communication system,舰载中波通信系统,2026-05-14
21400427,ship navigation countermeasures,船舶导航对抗措施；船舶导航反制措施,2026-05-14
21400428,ship noise measurement,舰船噪音测量,2026-05-14
21400429,ship noise spectrum,舰船噪音谱,2026-05-14
21400430,ship response in a directional seaway (SHREDS),定向凌波航行的船舶运动反应,2026-05-14
21400431,ship specification,船舶规范,2026-05-14
21400432,ship steering simulator,船舶操舵模拟机,2026-05-14
21400433,ship structural material,船舶结构材料,2026-05-14
21400434,ship system level margin,船舶系统层级裕度,2026-05-14
21400435,ship ultra-short wave communication {=ship VHF/UHF communication},船舶超短波通信；船舶特高频/超高频通信,2026-05-14
21400436,ship ultra-short wave wideband antenna {=ship VHF/UHF wideband antenna},船舶超短波宽频带天线；船舶特高频/超高频宽频带天线,2026-05-14
21400437,ship-bending moment,船舶弯矩；船体弯矩,2026-05-14
21400438,shipboard aircraft landing vectoring radar,舰载机著舰引导雷达,2026-05-14
21400439,shipborne adaptive radar,舰载自适应雷达,2026-05-14
21400440,shipborne air search radar,舰载对空搜索雷达,2026-05-14
21400441,shipborne air traffic control (ATC) radar,舰载空中交通管制雷达,2026-05-14
21400442,shipborne combat command decision system,舰载作战指挥决策系统,2026-05-14
21400443,shipborne combat command system,舰载作战指挥系统,2026-05-14
21400444,shipborne command automation system,舰载指挥自动化系统,2026-05-14
21400445,shipborne integrated fire control radar,舰载综合火控雷达,2026-05-14
21400446,shipborne laser radar,舰载雷射雷达,2026-05-14
21400447,shipborne laser weapon,舰载雷射武器,2026-05-14
21400448,shipborne low-probability-of intercept (LPI) radar,舰载低截获机率雷达；舰载低截获率雷达,2026-05-14
21400449,shipborne moving target detection (MTD) radar,舰载动目标侦测雷达,2026-05-14
21400450,shipborne moving target indication (MTI) radar,舰载动目标显示雷达,2026-05-14
21400451,shipborne multi-beam radar,舰载多波束雷达,2026-05-14
21400452,shipborne multi-function display control,舰载多功能显示控制台,2026-05-14
21400453,shipborne multi-function radar (MFR),舰载多功能雷达,2026-05-14
21400454,shipborne precision tracking and instrumentation radar,舰载精密跟踪测量雷达,2026-05-14
21400455,shipborne pulse Doppler radar,舰载脉冲都卜勒雷达,2026-05-14
21400456,shipborne radar,舰载雷达,2026-05-14
21400457,shipborne radar antenna,舰载雷达天线,2026-05-14
21400458,shipborne radar display,舰载雷达显示器,2026-05-14
21400459,shipborne radar equipment,舰载雷达设备,2026-05-14
21400460,shipborne radar servo system,舰载雷达伺服系统,2026-05-14
21400461,shipborne radar stabilized pedestal,舰载雷达稳定平台,2026-05-14
21400462,shipborne radar system,舰载雷达系统,2026-05-14
21400463,shipborne radar transmitter,舰载雷达发射机,2026-05-14
21400464,shipborne sea search radar,舰载对海搜索雷达,2026-05-14
21400465,shipbrone ground wave over-the-horizon radar (OTHR),舰载地波超视距雷达,2026-05-14
21400466,shipbrone identifier of friend or foe,舰载敌我识别器,2026-05-14
21400467,shipbrone low altitude radar,舰载低空雷达,2026-05-14
21400468,shipfitting,船舶装配；船装,2026-05-14
21400469,shipowner approval,船东认可,2026-05-14
21400470,shipping dispatching work,航运调度工作,2026-05-14
21400471,ship's crash crane,船舶紧急起重机,2026-05-14
21400472,ship's form and dimensions,船形尺寸；船的形状及尺寸,2026-05-14
21400473,ship's function,船舶功能,2026-05-14
21400474,ship-to-air communication,舰空通信,2026-05-14
21400475,ship-to-air missile,舰对空导弹,2026-05-14
21400476,ship-to-ship missile,舰对舰导弹,2026-05-14
21400477,shipyard contract price,船厂合约价格,2026-05-14
21400478,shipyard practice,船厂惯例；船厂实务,2026-05-14
21400479,shock hardening,冲击硬化；耐震加劲硬化,2026-05-14
21400480,shock loading,爆震负荷,2026-05-14
21400481,shock trial,爆震试验,2026-05-14
21400482,shock wave decay,冲击波衰减；爆震波衰减,2026-05-14
21400483,shock-resistant structure,抗爆震结构； 耐爆震结构；抗冲击结构,2026-05-14
21400484,shoe piece supported type rudder,舵跟材支撑型舵,2026-05-14
21400485,shore control mine,岸上遥控水雷,2026-05-14
21400486,short-lived transient overpressure,短暂瞬态超压；短暂瞬态过压,2026-05-14
21400487,SHREDS program,定向凌波船舶运动反应程式,2026-05-14
21400488,side grillage,船侧板架,2026-05-14
21400489,sign convention,符号约定；符号惯例；符号规约；符号法则,2026-05-14
21400490,significant area,有义面积,2026-05-14
21400491,significant costing parameter,重要成本参数,2026-05-14
21400492,significant lateral pressure,有义侧压,2026-05-14
21400493,silent running,{潜艇}无声航行,2026-05-14
21400494,silhouette,黑像轮廓；侧影,2026-05-14
21400495,simple harmonic motion,简谐运动,2026-05-14
21400496,single hulled ship,单层船壳船；单壳船,2026-05-14
21400497,single stack configuration,单栈配置,2026-05-14
21400498,sinker,雷锚；吊锤；沉锤；坠子；水砣；测深锤,2026-05-14
21400499,sinusoidal deformation pattern,正弦变形模式,2026-05-14
21400500,skewness,偏度；歪度；偏斜,2026-05-14
21400501,skirted mud mat,裙围防沉板,2026-05-14
21400502,slow ship,慢速船,2026-05-14
21400503,smallest dimensions,最小尺寸,2026-05-14
21400504,smattering,浅知识,2026-05-14
21400505,smoke generator,烟幕施放器,2026-05-14
21400506,SMP program,标准运动预测程式,2026-05-14
21400507,snapping noise,扣动噪音,2026-05-14
21400508,sneak analysis (SA),潜在分析；潜行分析,2026-05-14
21400509,sneak circuit analysis (SCA),潜在通路分析；潜在电路分析,2026-05-14
21400510,snorkel control manifold,{潜艇}通气管操纵阀箱{柴油机},2026-05-14
21400511,solid angle,立体角,2026-05-14
21400512,sonar transparency,声纳透明性,2026-05-14
21400513,sonic mine,声响水雷,2026-05-14
21400514,sort of naval ship,舰类；舰种,2026-05-14
21400515,sound mine,声响水雷,2026-05-14
21400516,space margin,空间裕度,2026-05-14
21400517,spatial and temporal distribution,时空分布,2026-05-14
21400518,special weaving technique,特别编织技术,2026-05-14
21400519,specialized icebreaking ship,专用破冰船,2026-05-14
21400520,specialized ship,专业化船；专用船,2026-05-14
21400521,specialized ship type,专业化船型；专用船型,2026-05-14
21400522,spectral density function,频谱密度函数；谱密度函数,2026-05-14
21400523,speed deduction due to fouling,由于积垢导致速度降低,2026-05-14
21400524,speed of operation,运行速率；运算速率；运作速率；作业速率,2026-05-14
21400525,speed-polar plot,船速-波向运动限制极坐标图；船速-极坐标图,2026-05-14
21400526,spherical sharp-front shock wave,球面尖锐波前冲击波,2026-05-14
21400527,spherical shock,球面爆震,2026-05-14
21400528,spherical shock front,球激面,2026-05-14
21400529,spherical shock wave,球激波,2026-05-14
21400530,SPI (seakeeping performance index) value OI (operability index),耐海性能指标值操作性指标,2026-05-14
21400531,spraying-flooding-draining system for ship ammunition room,船舶弹药舱喷灌排水系统,2026-05-14
21400532,SQL server,结构化查询语言伺服器,2026-05-14
21400533,stack load,堆叠负荷,2026-05-14
21400534,stack loader,堆叠装载机,2026-05-14
21400535,standard motions prediction (SMP),标准运动预测,2026-05-14
21400536,standby ship service diesel engine,备用船舶柴油机,2026-05-14
21400537,standby ship service generator,备用船舶发电机,2026-05-14
21400538,standoff range,对峙距离,2026-05-14
21400539,starting point,起动点,2026-05-14
21400540,static electricity,静电,2026-05-14
21400541,station keeping condition,位置保持条件；定位条件,2026-05-14
21400542,statistical approach,统计处理法；统计处理,2026-05-14
21400543,stealthy material,隐身材料,2026-05-14
21400544,sterad,球面角度；立体角单位,2026-05-14
21400545,steradian (sr),立体角弧度；球面角度{一周为4π},2026-05-14
21400546,stern region,船尾部区域,2026-05-14
21400547,stiff support,刚性支撑,2026-05-14
21400548,stiffened fibre reinforced plastic structure,加筋纤维加强塑胶结构,2026-05-14
21400549,stiffened panel,加强嵌板,2026-05-14
21400550,stiffened sheet,加强板；加筋板；加劲板,2026-05-14
21400551,stiffened shell,加强壳,2026-05-14
21400552,stiffened shell structure,加强壳结构,2026-05-14
21400553,stiffener tripping,加强材跳凸；加强筋脱扣,2026-05-14
21400554,stiffening direction,加劲方向；硬化方向,2026-05-14
21400555,stiffer beam,较刚硬梁,2026-05-14
21400556,stochastic variable,随机变量,2026-05-14
21400557,strain to failure,断裂应变,2026-05-14
21400558,strake,列板；边条翼；轮框；轮箍；边条,2026-05-14
21400559,strategic study,战略研究,2026-05-14
21400560,streas spectrum,应力谱,2026-05-14
21400561,strength hull,{潜艇}耐压艇体,2026-05-14
